canonical_url,date_published,domain,from_user_botscore,from_user_id,from_user_screen_name,id,is_mention,original_query,pub_date,site_domain,site_type,title,to_user_botscore,to_user_id,to_user_screen_name,tweet_created_at,tweet_id,tweet_type,tweet_url,url_id,url_raw
,2022-11-04T21:54:21Z,,0.31,178463022,DavidRacero,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:54:21Z,,claim,,0.76,116856084,Dikarlosy,2022-11-04T21:54:21Z,1588650885730938881,retweet,https://twitter.com/DavidRacero/status/1588650885730938881,,
,2022-11-04T21:54:23Z,,0.28,1241127054306836486,IvonneMilenaGo,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:54:23Z,,claim,,0.69,734485932817190913,mapicu5,2022-11-04T21:54:23Z,1588650896010973186,retweet,https://twitter.com/IvonneMilenaGo/status/1588650896010973186,,
,2022-11-04T21:54:25Z,,0.44,1069975233828917248,laurisarabia,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:54:25Z,,claim,,0.31,186520158,torres1951,2022-11-04T21:54:25Z,1588650901879001088,retweet,https://twitter.com/laurisarabia/status/1588650901879001088,,
,2022-11-04T21:54:26Z,,0.16,541020317,MiguelPoloP,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:54:26Z,,claim,,0.3,523605528,andrscast,2022-11-04T21:54:26Z,1588650906773602306,retweet,https://twitter.com/MiguelPoloP/status/1588650906773602306,,
,2022-11-04T21:54:27Z,,0.66,1394755085243138051,waldoalarconho1,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:54:27Z,,claim,,0.16,772503966,GaticoTwiteroS,2022-11-04T21:54:27Z,1588650908875108354,retweet,https://twitter.com/waldoalarconho1/status/1588650908875108354,,
,2022-11-04T21:54:28Z,,0.28,179722950,AlbertoBernalLe,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:54:28Z,,claim,,0.45,352724378,christianjnc85,2022-11-04T21:54:28Z,1588650913354465283,retweet,https://twitter.com/AlbertoBernalLe/status/1588650913354465283,,
,2022-11-04T21:54:31Z,,0.16,541020317,MiguelPoloP,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:54:31Z,,claim,,0.16,2648495855,gut_benjamin,2022-11-04T21:54:31Z,1588650929636753410,retweet,https://twitter.com/MiguelPoloP/status/1588650929636753410,,
,2022-11-04T21:54:32Z,,0.2,982090849864466433,MrCarvajalino,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:54:32Z,,claim,,0.95,1711548704,PazProgreso,2022-11-04T21:54:32Z,1588650931696340992,retweet,https://twitter.com/MrCarvajalino/status/1588650931696340992,,
,2022-11-04T21:54:35Z,,0.55,9633802,ELTIEMPO,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:54:35Z,,claim,,0.31,1308247862,ALH_Siyose,2022-11-04T21:54:35Z,1588650943994040320,retweet,https://twitter.com/ELTIEMPO/status/1588650943994040320,,
,2022-11-04T21:54:38Z,,0.33,49849732,petrogustavo,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:54:38Z,,claim,,0.02,818622569880387586,chiscohiguera,2022-11-04T21:54:38Z,1588650958493339649,retweet,https://twitter.com/petrogustavo/status/1588650958493339649,,
,2022-11-04T21:54:40Z,,0.16,2417954688,roypalacio_,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:54:40Z,,claim,,0.09,891935917,KGutierrezM96,2022-11-04T21:54:40Z,1588650965288517633,retweet,https://twitter.com/roypalacio_/status/1588650965288517633,,
,2022-11-04T21:54:40Z,,0.26,933256332,marcelamvz,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:54:40Z,,claim,,0.21,1008834633671364612,JALEJO1972,2022-11-04T21:54:40Z,1588650965993127936,retweet,https://twitter.com/marcelamvz/status/1588650965993127936,,
,2022-11-04T21:54:41Z,,0.55,9633802,ELTIEMPO,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:54:41Z,,claim,,0.32,573293772,russo77lds,2022-11-04T21:54:41Z,1588650967683444738,retweet,https://twitter.com/ELTIEMPO/status/1588650967683444738,,
,2022-11-04T21:54:41Z,,0.35,956570271699357696,churijo,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:54:41Z,,claim,,0.57,1557051176,julioapastor,2022-11-04T21:54:41Z,1588650968052158465,retweet,https://twitter.com/churijo/status/1588650968052158465,,
,2022-11-04T21:54:41Z,,0.35,1459875896916070407,ArgiroCasta888,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:54:41Z,,claim,,0.44,1570948460995649536,Juancas35019169,2022-11-04T21:54:41Z,1588650970908876800,retweet,https://twitter.com/ArgiroCasta888/status/1588650970908876800,,
,2022-11-04T21:54:45Z,,0.28,1241127054306836486,IvonneMilenaGo,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:54:45Z,,claim,,0.2,297438091,JaimePiraquive,2022-11-04T21:54:45Z,1588650984917827584,retweet,https://twitter.com/IvonneMilenaGo/status/1588650984917827584,,
,2022-11-04T21:54:46Z,,0.28,163341528,MiguelUribeT,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:54:46Z,,claim,,0.32,2342436025,RenaldoRicardo,2022-11-04T21:54:46Z,1588650990361710592,retweet,https://twitter.com/MiguelUribeT/status/1588650990361710592,,
,2022-11-04T21:54:47Z,,0.18,25490757,ghitis,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:54:47Z,,claim,,0.21,1008834633671364612,JALEJO1972,2022-11-04T21:54:47Z,1588650995382472705,retweet,https://twitter.com/ghitis/status/1588650995382472705,,
,2022-11-04T21:54:52Z,,0.16,541020317,MiguelPoloP,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:54:52Z,,claim,,0.06,72716117,germanquintero,2022-11-04T21:54:52Z,1588651015326535680,retweet,https://twitter.com/MiguelPoloP/status/1588651015326535680,,
,2022-11-04T21:54:53Z,,0.34,1438876475608948739,alertaLatam,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:54:53Z,,claim,,0.66,4896421811,Johnecheverri5,2022-11-04T21:54:53Z,1588651020837867521,retweet,https://twitter.com/alertaLatam/status/1588651020837867521,,
,2022-11-04T21:54:53Z,,0.25,47963334,susanamuhamad,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:54:53Z,,claim,,0.708113,415306548,JRodrigoBolanos,2022-11-04T21:54:53Z,1588651021316001795,retweet,https://twitter.com/susanamuhamad/status/1588651021316001795,,
,2022-11-04T21:54:54Z,,0.33,49849732,petrogustavo,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:54:54Z,,claim,,0.48,1319304234,jorgeccruz1,2022-11-04T21:54:54Z,1588651023773880320,retweet,https://twitter.com/petrogustavo/status/1588651023773880320,,
,2022-11-04T21:54:54Z,,0.28,1241127054306836486,IvonneMilenaGo,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:54:54Z,,claim,,0.42,1473828378637746178,ChajinIvan,2022-11-04T21:54:54Z,1588651025396690944,retweet,https://twitter.com/IvonneMilenaGo/status/1588651025396690944,,
,2022-11-04T21:54:56Z,,0.11,813589598723043328,RENJUR777,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:54:56Z,,claim,,0.33,174258278,SORAMIREZ5YAHOO,2022-11-04T21:54:56Z,1588651033462738945,retweet,https://twitter.com/RENJUR777/status/1588651033462738945,,
,2022-11-04T21:55:00Z,,0.28,179722950,AlbertoBernalLe,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:55:00Z,,claim,,0.17,389812187,majasan1,2022-11-04T21:55:00Z,1588651048578605056,retweet,https://twitter.com/AlbertoBernalLe/status/1588651048578605056,,
,2022-11-04T21:55:01Z,,0.34,1438876475608948739,alertaLatam,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:55:01Z,,claim,,0.25,567896979,MariaMa40022334,2022-11-04T21:55:01Z,1588651052102221824,retweet,https://twitter.com/alertaLatam/status/1588651052102221824,,
,2022-11-04T21:55:05Z,,0.35,1105977902359822337,RobertoMTico,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:55:05Z,,claim,,0.35,29888837,ZapatraRio,2022-11-04T21:55:05Z,1588651069286256645,retweet,https://twitter.com/RobertoMTico/status/1588651069286256645,,
,2022-11-04T21:55:05Z,,0.18,25490757,ghitis,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:55:05Z,,claim,,0.35,1462460020306677760,ciudadanopatria,2022-11-04T21:55:05Z,1588651069391122432,retweet,https://twitter.com/ghitis/status/1588651069391122432,,
,2022-11-04T21:55:05Z,,0.55,9633802,ELTIEMPO,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:55:05Z,,claim,,0.26,158215565,BraulioGarces,2022-11-04T21:55:05Z,1588651069512425472,retweet,https://twitter.com/ELTIEMPO/status/1588651069512425472,,
,2022-11-04T21:55:12Z,,0.28,163341528,MiguelUribeT,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:55:12Z,,claim,,0.06,581353490,Tappiser42,2022-11-04T21:55:12Z,1588651099195863040,retweet,https://twitter.com/MiguelUribeT/status/1588651099195863040,,
,2022-11-04T21:55:13Z,,0.38,71290695,mmlagoscc,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:55:13Z,,claim,,0.21,1283208369109635073,Ceinnu1,2022-11-04T21:55:13Z,1588651103184621568,retweet,https://twitter.com/mmlagoscc/status/1588651103184621568,,
,2022-11-04T21:55:14Z,,0.33,49849732,petrogustavo,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:55:14Z,,claim,,0.03,128024975,il_J0lly,2022-11-04T21:55:14Z,1588651108976984064,retweet,https://twitter.com/petrogustavo/status/1588651108976984064,,
,2022-11-04T21:55:14Z,,0.28,179722950,AlbertoBernalLe,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:55:14Z,,claim,,0.38,797590429541761024,emigraldo,2022-11-04T21:55:14Z,1588651109429960707,retweet,https://twitter.com/AlbertoBernalLe/status/1588651109429960707,,
,2022-11-04T21:55:16Z,,0.28,163341528,MiguelUribeT,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:55:16Z,,claim,,0.37,1070311744667553792,DavidMa63791322,2022-11-04T21:55:16Z,1588651114789937152,retweet,https://twitter.com/MiguelUribeT/status/1588651114789937152,,
,2022-11-04T21:55:17Z,,0.23,212744399,osoriosantiago,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:55:17Z,,claim,,0.11,4214942548,Luzmaramirez53,2022-11-04T21:55:17Z,1588651121672949761,retweet,https://twitter.com/osoriosantiago/status/1588651121672949761,,
,2022-11-04T21:55:19Z,,0.41,635753288,HenaoBernardo,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:55:19Z,,claim,,0.69,212918880,Carlosmontoyac,2022-11-04T21:55:19Z,1588651129990443008,retweet,https://twitter.com/HenaoBernardo/status/1588651129990443008,,
,2022-11-04T21:55:20Z,,0.28,163341528,MiguelUribeT,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:55:20Z,,claim,,0.27,1292287827351408640,Vivimu05,2022-11-04T21:55:20Z,1588651134570430469,retweet,https://twitter.com/MiguelUribeT/status/1588651134570430469,,
,2022-11-04T21:55:21Z,,0.28,163341528,MiguelUribeT,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:55:21Z,,claim,,0.31,2276104883,luisespinel80,2022-11-04T21:55:21Z,1588651139016556544,retweet,https://twitter.com/MiguelUribeT/status/1588651139016556544,,
,2022-11-04T21:55:22Z,,0.28,163341528,MiguelUribeT,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:55:22Z,,claim,,0.37,1510410164486168580,jorgefrenp,2022-11-04T21:55:22Z,1588651139897360384,retweet,https://twitter.com/MiguelUribeT/status/1588651139897360384,,
,2022-11-04T21:55:23Z,,0.28,163341528,MiguelUribeT,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:55:23Z,,claim,,0.31,1538558070753792001,marlene_novoa1,2022-11-04T21:55:23Z,1588651143957073920,retweet,https://twitter.com/MiguelUribeT/status/1588651143957073920,,
,2022-11-04T21:55:23Z,,0.33,49849732,petrogustavo,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:55:23Z,,claim,,0.01,566857143,DavidZ_88,2022-11-04T21:55:23Z,1588651147463622657,retweet,https://twitter.com/petrogustavo/status/1588651147463622657,,
,2022-11-04T21:55:26Z,,0.33,49849732,petrogustavo,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:55:26Z,,claim,,0.31,1308247862,ALH_Siyose,2022-11-04T21:55:26Z,1588651157198864385,retweet,https://twitter.com/petrogustavo/status/1588651157198864385,,
,2022-11-04T21:55:26Z,,0.43,1309921972772655105,AlejoToroAnt,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:55:26Z,,claim,,0.66,1373792550,elizafa2104,2022-11-04T21:55:26Z,1588651157643489280,retweet,https://twitter.com/AlejoToroAnt/status/1588651157643489280,,
,2022-11-04T21:55:29Z,,,4902873045,sexsalmcol,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:55:29Z,,claim,,,1567253568394084353,cp_alfaro,2022-11-04T21:55:29Z,1588651170985177088,retweet,https://twitter.com/sexsalmcol/status/1588651170985177088,,
,2022-11-04T21:55:30Z,,0.28,179722950,AlbertoBernalLe,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:55:30Z,,claim,,0.23,285924239,FREDYRASF,2022-11-04T21:55:30Z,1588651176832434176,retweet,https://twitter.com/AlbertoBernalLe/status/1588651176832434176,,
,2022-11-04T21:55:32Z,,0.34,1438876475608948739,alertaLatam,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:55:32Z,,claim,,0.37,1070311744667553792,DavidMa63791322,2022-11-04T21:55:32Z,1588651183769616384,retweet,https://twitter.com/alertaLatam/status/1588651183769616384,,
,2022-11-04T21:55:34Z,,0.38,206486600,honohenriquez,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:55:34Z,,claim,,0.3,1470048495218438144,JuanTej56477870,2022-11-04T21:55:34Z,1588651190493089795,retweet,https://twitter.com/honohenriquez/status/1588651190493089795,,
,2022-11-04T21:55:34Z,,0.34,1438876475608948739,alertaLatam,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:55:34Z,,claim,,0.24,3085321547,inporcol,2022-11-04T21:55:34Z,1588651192019607552,retweet,https://twitter.com/alertaLatam/status/1588651192019607552,,
,2022-11-04T21:55:35Z,,0.34,1438876475608948739,alertaLatam,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:55:35Z,,claim,,0.4,1503906703619858433,MeIdentiFICO14,2022-11-04T21:55:35Z,1588651197992697856,retweet,https://twitter.com/alertaLatam/status/1588651197992697856,,
,2022-11-04T21:55:36Z,,0.34,1915063518,PalomaSenadora,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:55:36Z,,claim,,0.37,1070311744667553792,DavidMa63791322,2022-11-04T21:55:36Z,1588651202216366082,retweet,https://twitter.com/PalomaSenadora/status/1588651202216366082,,
,2022-11-04T21:55:37Z,,0.34,1915063518,PalomaSenadora,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:55:37Z,,claim,,0.08,260791430,Gairapeople,2022-11-04T21:55:37Z,1588651203621109760,retweet,https://twitter.com/PalomaSenadora/status/1588651203621109760,,
,2022-11-04T21:55:39Z,,0.23,70539007,MirandaBogota,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:55:39Z,,claim,,0.34,1107000643,AngelinaYunes,2022-11-04T21:55:39Z,1588651211250700288,retweet,https://twitter.com/MirandaBogota/status/1588651211250700288,,
,2022-11-04T21:55:41Z,,0.3,174049509,datoatipico,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:55:41Z,,claim,,0.28,4754984656,morenocarlos18,2022-11-04T21:55:41Z,1588651220805292039,retweet,https://twitter.com/datoatipico/status/1588651220805292039,,
,2022-11-04T21:55:42Z,,0.28,163341528,MiguelUribeT,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:55:42Z,,claim,,0.6,1167726889,feli_forero,2022-11-04T21:55:42Z,1588651224043487232,retweet,https://twitter.com/MiguelUribeT/status/1588651224043487232,,
,2022-11-04T21:55:43Z,,0.18,905002682,LopezMauriciolb,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:55:43Z,,claim,,0.74,1529239352,mhbetan,2022-11-04T21:55:43Z,1588651228657242112,retweet,https://twitter.com/LopezMauriciolb/status/1588651228657242112,,
,2022-11-04T21:55:44Z,,0.28,179722950,AlbertoBernalLe,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:55:44Z,,claim,,0.22,319767527,CLARAINESMARTIN,2022-11-04T21:55:44Z,1588651232423563268,retweet,https://twitter.com/AlbertoBernalLe/status/1588651232423563268,,
,2022-11-04T21:55:44Z,,0.57,7668952,Cooperativa,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:55:44Z,,claim,,0.1,594214379,Biankascarl,2022-11-04T21:55:44Z,1588651232729911296,retweet,https://twitter.com/Cooperativa/status/1588651232729911296,,
,2022-11-04T21:55:47Z,,0.68,191116947,kienyke,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:55:47Z,,claim,,0.41,75325547,teresitams,2022-11-04T21:55:47Z,1588651247120572416,retweet,https://twitter.com/kienyke/status/1588651247120572416,,
,2022-11-04T21:55:51Z,,0.28,163341528,MiguelUribeT,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:55:51Z,,claim,,0.2,2829091518,ruby201201,2022-11-04T21:55:51Z,1588651263176376320,retweet,https://twitter.com/MiguelUribeT/status/1588651263176376320,,
,2022-11-04T21:55:54Z,,0.43,1309921972772655105,AlejoToroAnt,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:55:54Z,,claim,,0.39,1569120274058039297,MIZambranoB,2022-11-04T21:55:54Z,1588651275251499011,retweet,https://twitter.com/AlejoToroAnt/status/1588651275251499011,,
,2022-11-04T21:55:54Z,,0.43,1553133740,AlfreMondragon,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:55:54Z,,claim,,,1539063051034542081,cristia51044604,2022-11-04T21:55:54Z,1588651275951828992,retweet,https://twitter.com/AlfreMondragon/status/1588651275951828992,,
,2022-11-04T21:55:55Z,,0.28,163341528,MiguelUribeT,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:55:55Z,,claim,,0.36,1515731129042714627,alexand48818571,2022-11-04T21:55:55Z,1588651278372159490,retweet,https://twitter.com/MiguelUribeT/status/1588651278372159490,,
,2022-11-04T21:55:56Z,,0.4,1191122229570002949,SARGENTOCHALA,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:55:56Z,,claim,,0.1,264501874,tata110359,2022-11-04T21:55:56Z,1588651285766864896,retweet,https://twitter.com/SARGENTOCHALA/status/1588651285766864896,,
,2022-11-04T21:55:57Z,,0.28,20514852,jhpelaez,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:55:57Z,,claim,,0.28,1339963322637185025,El_QUINTOHIJO,2022-11-04T21:55:57Z,1588651286877962240,retweet,https://twitter.com/jhpelaez/status/1588651286877962240,,
,2022-11-04T21:56:02Z,,0.28,179722950,AlbertoBernalLe,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:56:02Z,,claim,,0.55,143808605,PEDROSOPROST,2022-11-04T21:56:02Z,1588651307774402560,retweet,https://twitter.com/AlbertoBernalLe/status/1588651307774402560,,
,2022-11-04T21:56:03Z,,0.25,2499219806,LuisErnestoGL,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:56:03Z,,claim,,0.28,230578476,camiloaafanador,2022-11-04T21:56:03Z,1588651315369893889,retweet,https://twitter.com/LuisErnestoGL/status/1588651315369893889,,
,2022-11-04T21:56:05Z,,0.24,170714191,JuanLozano_R,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:56:05Z,,claim,,0.66,3029198980,willstejada,2022-11-04T21:56:05Z,1588651323561492482,retweet,https://twitter.com/JuanLozano_R/status/1588651323561492482,,
,2022-11-04T21:56:06Z,,0.55,9633802,ELTIEMPO,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:56:06Z,,claim,,0.07,352505711,yhonflabio,2022-11-04T21:56:06Z,1588651325990252544,retweet,https://twitter.com/ELTIEMPO/status/1588651325990252544,,
,2022-11-04T21:56:06Z,,0.64,133945128,NTN24,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:56:06Z,,claim,,0.1,2449005438,comunicandom,2022-11-04T21:56:06Z,1588651327961575424,retweet,https://twitter.com/NTN24/status/1588651327961575424,,
,2022-11-04T21:56:08Z,,0.16,541020317,MiguelPoloP,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:56:08Z,,claim,,0.45,1324379967635992577,VilmaFrancesch4,2022-11-04T21:56:08Z,1588651336266285056,retweet,https://twitter.com/MiguelPoloP/status/1588651336266285056,,
,2022-11-04T21:56:09Z,,0.55,9633802,ELTIEMPO,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:56:09Z,,claim,,0.72,148601492,inviable28,2022-11-04T21:56:09Z,1588651339550425094,retweet,https://twitter.com/ELTIEMPO/status/1588651339550425094,,
,2022-11-04T21:56:12Z,,0.39,1393590919916576770,Mamertos0,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:56:12Z,,claim,,0.3,1485422615040864259,Hell_Boy_99_,2022-11-04T21:56:12Z,1588651351231168513,retweet,https://twitter.com/Mamertos0/status/1588651351231168513,,
,2022-11-04T21:56:12Z,,0.1,394066069,leaote,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:56:12Z,,claim,,0.38,1479686384868806658,PatyRiv3,2022-11-04T21:56:12Z,1588651352355381249,retweet,https://twitter.com/leaote/status/1588651352355381249,,
,2022-11-04T21:56:13Z,,0.27,256499753,tavo2366,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:56:13Z,,claim,,0.32,1516520480165011480,Rosaura98580711,2022-11-04T21:56:13Z,1588651354456608770,retweet,https://twitter.com/tavo2366/status/1588651354456608770,,
,2022-11-04T21:56:15Z,,0.16,541020317,MiguelPoloP,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:56:15Z,,claim,,0.02,875440250939748352,OlgaJarami2017,2022-11-04T21:56:15Z,1588651364292661248,retweet,https://twitter.com/MiguelPoloP/status/1588651364292661248,,
,2022-11-04T21:56:15Z,,0.28,163341528,MiguelUribeT,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:56:15Z,,claim,,0.13,4705569186,orfi_perez,2022-11-04T21:56:15Z,1588651365806796800,retweet,https://twitter.com/MiguelUribeT/status/1588651365806796800,,
,2022-11-04T21:56:16Z,,0.59,1272169638831546369,Orlando71156528,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:56:16Z,,claim,,0.14,185500778,lucero0126,2022-11-04T21:56:16Z,1588651368155578369,retweet,https://twitter.com/Orlando71156528/status/1588651368155578369,,
,2022-11-04T21:56:17Z,,0.33,49849732,petrogustavo,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:56:17Z,,claim,,0.3,1007721624,ROVYSUAREZ,2022-11-04T21:56:17Z,1588651372571987973,retweet,https://twitter.com/petrogustavo/status/1588651372571987973,,
,2022-11-04T21:56:18Z,,0.55,146597153,JorgeGomezG_,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:56:18Z,,claim,,0.17,367415884,MedinaCarmelo,2022-11-04T21:56:18Z,1588651374346399744,retweet,https://twitter.com/JorgeGomezG_/status/1588651374346399744,,
,2022-11-04T21:56:18Z,,0.57,1531093985720156164,mikemike638,,true,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:56:18Z,,claim,,0.66,10228272,YouTube,2022-11-04T21:56:18Z,1588651376099627008,mention,https://twitter.com/mikemike638/status/1588651376099627008,,
,2022-11-04T21:56:18Z,,0.23,268322810,JERobledo,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:56:18Z,,claim,,0.66,1514101916,petroides,2022-11-04T21:56:18Z,1588651378314203138,retweet,https://twitter.com/JERobledo/status/1588651378314203138,,
,2022-11-04T21:56:19Z,,0.35,1459875896916070407,ArgiroCasta888,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:56:19Z,,claim,,0.61,581891929,rodolfo64056826,2022-11-04T21:56:19Z,1588651381447327744,retweet,https://twitter.com/ArgiroCasta888/status/1588651381447327744,,
,2022-11-04T21:56:19Z,,0.25,2499219806,LuisErnestoGL,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:56:19Z,,claim,,0.8,1511150625656029187,Tomatutomateee,2022-11-04T21:56:19Z,1588651381585760256,retweet,https://twitter.com/LuisErnestoGL/status/1588651381585760256,,
,2022-11-04T21:56:20Z,,0.03,233329720,CAMartinez91,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:56:20Z,,claim,,0.52,1486885518017105922,HctorAlfredoMo4,2022-11-04T21:56:20Z,1588651386299817985,retweet,https://twitter.com/CAMartinez91/status/1588651386299817985,,
,2022-11-04T21:56:29Z,,0.26,2172336210,emiliolagos1,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:56:29Z,,claim,,0.14,185500778,lucero0126,2022-11-04T21:56:29Z,1588651424539287554,retweet,https://twitter.com/emiliolagos1/status/1588651424539287554,,
,2022-11-04T21:56:31Z,,0.55,9633802,ELTIEMPO,,false,query=reforma%20tributaria&sort=mixed&type=Twitter&lang=es,2022-11-04T21:56:31Z,,claim,,0.04,221004319,soniaotalora,2022-11-04T21:56:31Z,1588651431451557888,retweet,https://twitter.com/ELTIEMPO/status/1588651431451557888,,
